CERTNumber,UBPRReportingPeriod,UBPR7316,UBPR7400,UBPR7402,UBPR7408,UBPR7410,UBPR7414,UBPRD486,UBPRD487,UBPRD488,UBPRD490,UBPRD646,UBPRD647,UBPRD648,UBPRD649,UBPRD650,UBPRE001,UBPRE002,UBPRE003,UBPRE004,UBPRE005,UBPRE006,UBPRE008,UBPRE009,UBPRE010,UBPRE012,UBPRE013,UBPRE018,UBPRE019,UBPRE023,UBPRE024,UBPRE025,UBPRE026,UBPRE027,UBPRE084,UBPRE085,UBPRE088,UBPRE089,UBPRE090,UBPRE091,UBPRE093,UBPRE094,UBPRE095,UBPRE097,UBPRE099,UBPRE100,UBPRE101,UBPRE102,UBPRE104,UBPRE106,UBPRE108,UBPRE109,UBPRE110,UBPRE112,UBPRE113,UBPRE114,UBPRE115,UBPRE267,UBPRE272,UBPRE277,UBPRE315,UBPRE316,UBPRE317,UBPRE318,UBPRE319,UBPRE320,UBPRE321,UBPRE322,UBPRE345,UBPRE349,UBPRE350,UBPRE352,UBPRE353,UBPRE354,UBPRE357,UBPRE362,UBPRE363,UBPRE364,UBPRE365,UBPRE370,UBPRE371,UBPRE372,UBPRE373,UBPRE389,UBPRE390,UBPRE393,UBPRE394,UBPRE395,UBPRE396,UBPRE399,UBPRE401,UBPRE405,UBPRE407,UBPRE408,UBPRE410,UBPRE414,UBPRE415,UBPRE416,UBPRE417,UBPRE418,UBPRE419,UBPRE420,UBPRE422,UBPRE423,UBPRE424,UBPRE483,UBPRE484,UBPRE487,UBPRE488,UBPRE491,UBPRE492,UBPRE499,UBPRE500,UBPRE503,UBPRE504,UBPRE507,UBPRE508,UBPRE511,UBPRE512,UBPRE515,UBPRE516,UBPRE519,UBPRE520,UBPRE535,UBPRE536,UBPRE541,UBPRE542,UBPRE543,UBPRE544,UBPRE549,UBPRE553,UBPRE554,UBPRE555,UBPRE556,UBPRE557,UBPRE558,UBPRE559,UBPRE560,UBPRE561,UBPRE562,UBPRE563,UBPRE565,UBPRE566,UBPRE570,UBPRE571,UBPRE572,UBPRE573,UBPRE574,UBPRE575,UBPRE576,UBPRE577,UBPRE578,UBPRE579,UBPRE580,UBPRE581,UBPRE586,UBPRE587,UBPRE594,UBPRE595,UBPRE600,UBPRE624,UBPRE630,UBPRE635,UBPRE637,UBPRE879,UBPRE884,UBPRF897,UBPRJ243,UBPRK440,UBPRK443,UBPRK444,UBPRK447,UBPRR029
14276,9302015,10.8072,1.8339,80.1778,4.6107,25.216,1.7346,18.65,25.79,27.05,5.3377,1.3421,5.3377,1.3421,138.7295,34.8827,4.9356,0.4671,4.4685,1.333,3.2797,0.2186,0,2.3032,2.0701,1.5201,2.0701,4.7055,0.5448,1.8524,74.3329,2.0925,18.4071,12.7067,0.3183,1.1275,56.5314,69.3026,3.9715,5.383,5.1556,5.3979,6.5195,NULL,4.4092,3.0912,1.0929,2.2614,0,0.6771,0.1715,1.2048,1.2648,0.5041,1.4493,NULL,0.7526,8.272,0,8.4378,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.2037,0.0829,0,0,18.0293,93.3472,0.544,13.592,17.5741,3.3026,10.3587,72.3341,0.7183,5.8901,0,0,0.5666,1.149,0.1123,1.1735,33.978,0,0.5841,0.834,NULL,0,0.2744,1.2612,38.9516,0.6867,0.4771,0,33.978,74.6679,0.0573,11.3931,13.1582,0,0,1.4633,2.0242,3.243,0.3836,0.1182,0.9714,0.6359,1.1964,0,0,NULL,NULL,3.243,0.3836,NULL,NULL,NULL,NULL,0.1561,1.5785,0,1.1795,2.5628,28.467,0.8287,4.125,61.9588,0.0038,11.4013,0.8326,0.214,0.2053,0,0,16.0995,0,45.1067,4.9089,40.1978,76.6275,13.8038,62.8237,46.3482,102.7523,-1.2415,0,0,0,0,0.834,NULL,1.7401,102.0324,4.7328,10.5565,4.108,0,133.3918,286.8382,5.4058,19.5888,20.7264,64.5036,6.7803,16.1227,25.79
14311,9302015,8.8463,0.8651,78.246,3.5763,45.4169,0.1132,7.53,10.83,11.68,10.3969,1.4034,29.1447,3.9339,51.5292,6.9554,3.6429,0.7305,2.9124,0.1792,1.3345,0.0405,0.0065,1.723,1.4237,1.1372,1.4237,3.0144,0.0029,0.9769,58.2131,4.3164,0.8177,5.2606,0.1086,0.3608,43.1657,94.8421,11.6201,4.3078,4.3555,4.4009,4.8976,4.2685,3.1298,2.3528,1.4371,1.5926,3.3482,0.4039,0.233,0.656,0.6274,0.8126,1.9829,NULL,0.9123,10.9598,1.2805,12.327,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,4.1589,0.0203,16.3327,17.101,94.371,0,12.0905,11.8615,6.098,10.1743,65.6386,0.6186,25.5817,0.421,0,0.0058,1.2577,0,9.2685,2.8019,0,0,0,0,0.0352,0,1.2577,8.2322,0.0461,30.729,2.7781,2.8019,45.799,43.0838,7.8824,2.0645,0,0,0.2613,0,0,0,0.1328,0,3.5363,2.3576,0,0,NULL,NULL,0,0,NULL,NULL,0,0,0.0078,0.1054,0,0.0468,0.1132,14.5197,3.5794,6.6838,73.2985,0.7837,19.4606,4.3631,0.5502,0,0.0115,0,16.3774,16.5622,44.3032,16.5535,27.7497,54.5149,24.223,30.2919,36.3532,82.0554,7.95,0.1559,0,0.1559,NULL,0,NULL,13.2986,91.9684,77.3452,19.8417,3.1781,0,253.0258,319.384,7.5421,7.0867,22.8492,57.242,2.5651,38.8695,10.83
14315,9302015,5.2961,1.0439,44.1176,3.5953,2.4086,1.6444,18.29,57.21,57.8,0,0,0,0,9.7644,12.9409,3.0956,0.1643,2.9314,0.1599,1.6858,0.0432,0.0065,1.3688,0.7348,0.7348,0.7348,3.1909,0.7001,1.3704,14.0407,2.3862,0.6184,2.7178,0.1815,0.4603,54.5327,71.5538,6.55,6.5082,5.5071,6.5233,7.6127,6.7705,2.8252,2.2307,2.0378,1.5335,NULL,0.2284,0.2441,0.3966,0.595,1.5534,NULL,NULL,0.2337,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,9.6857,68.215,91.3498,0.0866,12.6854,38.8555,16.4705,1.2753,82.0919,0.286,0,0,0,0.7161,0,0.2096,7.6667,12.9458,0,0,0,0,4.614,0.9677,0.2096,9.6098,0,12.5625,0,12.9458,35.3278,30.1051,10.0051,24.562,NULL,NULL,0,10.5398,10.3131,0,1.9676,0.3472,0.4525,1.2569,NULL,NULL,NULL,NULL,10.3131,0,NULL,NULL,0,0,1.4657,0.1787,NULL,1.8827,2.2617,4.0865,0.0916,3.1399,91.3079,1.1671,61.3333,1.2587,0,0,2.8821,0,71.4792,9.7048,79.5505,0,79.5505,87.7557,1.9237,85.8321,67.0466,84.2819,12.5038,15.4356,0,15.4356,0,0,NULL,0,17.4517,46.8866,4.2701,11.5771,0,22.415,29.4102,5.4567,17.3523,11.5968,80.8836,1.2083,-1.4647,57.21
14321,9302015,-3.6685,1.0576,0,5.0607,10.7363,2.5155,12.4,69.52,70.84,0,0,2.2663,1.7988,19.7061,15.6408,3.089,0.1049,2.9841,0.6082,2.4748,0.4045,0,0.7131,0.7131,0.4706,0.7131,3.0482,1.506,7.701,15.1041,5.6436,2.844,12.62,0.4075,1.0097,68.8907,42.7868,3.9532,5.7306,4.4329,5.7759,5.4643,NULL,2.8064,2.8064,NULL,2.8064,0.216,0.1658,0.1606,0.2422,0.2534,0,NULL,NULL,0.1658,12.3951,0,12.3951,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,4.0356,0,56.209,22.0677,96.5237,0,23.2094,28.023,2.6053,16.0691,87.1423,0.0282,0,0,0.4498,2.0536,0,0,3.0615,15.0307,NULL,6.4935,0,NULL,0,0.1512,0,21.3941,1.9346,0,1.4336,15.4805,38.3082,0,45.3774,13.0815,NULL,NULL,14.1614,12.2627,0,0,0,10.5559,0,0,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,2.5155,NULL,7.8134,2.5155,82.0651,79.3561,0.4783,13.7565,0,0,79.3561,0,0,0,0,20.3518,59.5171,82.1318,0.2024,81.9294,85.5145,2.1387,83.3759,70.3622,85.6699,11.7696,0,0,0,NULL,0,0,0,17.4361,64.1819,5.6436,3.9624,0,19.7061,40.3329,4.0986,12.6801,7.1691,77.0759,10.0664,7.7121,69.52
14327,9302015,4.3662,1.0698,15.9084,11.6236,-4.1765,0,12.81,15.73,16.01,132.057,25.3218,239.9251,46.0054,263.5295,50.5315,4.6423,0.717,3.9253,0.0034,1.8004,0.0284,0.0034,2.1034,1.7828,1.7828,1.7828,4.103,0,0.3405,66.8515,12.0603,3.1509,11.7817,0.1827,0.548,45.8267,81.1163,7.7678,6.2116,6.228,6.9067,1.2706,NULL,2.5703,2.3716,3.2329,NULL,0.8503,0.6285,0.2045,2.0636,0.5884,NULL,5.0061,NULL,0.8616,20.9779,0,21.2678,0,0,0,0,100,100,0,0,0,11.0459,0,0,18.3047,94.8982,0,5.0309,18.8304,24.1346,4.7095,81.9847,0,4.4212,0,0,0,5.1822,14.9542,NULL,4.2794,0,0,0,NULL,0,0,20.1363,14.5564,0.0477,3.5051,19.6663,4.2794,62.1435,0.1145,31.4969,5.1385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,10.0776,2.3845,5.6524,74.9424,2.2292,13.4588,4.6138,0,0,0,0,17.9364,0,33.7524,14.3326,19.4198,48.729,22.3101,26.4189,53.136,157.429,-19.3836,0,0,0,0,0,NULL,20.8808,81.7555,6.036,14.3419,3.5925,0,150.0791,361.1113,6.4527,12.4285,17.8112,66.5733,11.4682,-3.0784,15.73
14334,9302015,3.0507,1.4163,82.3934,4.3034,11.5503,3.7699,11.22,13.27,14.53,84.6969,14.1016,158.5085,26.3909,255.2899,42.5045,3.996,0.4944,3.5016,0.8114,2.6106,0.0936,0.004,1.6128,1.5572,1.0644,1.5572,3.5579,0.2587,2.1334,71.1554,2.5132,36.7479,1.717,0.2786,0.9157,60.5292,57.2418,4.0581,4.9183,4.8613,5.2811,8.1804,5.1129,1.7735,1.5387,1.3067,1.7443,0.0248,0.6089,0.2367,0.871,0.9162,0.3048,4.964,NULL,0.629,10.5085,5.7023,16.369,0,0,0,0,100,100,0,0,0.3031,1.3487,0,0,23.585,95.7277,0.093,10.5065,22.817,8.6409,15.3054,87.5576,0.5887,0.7618,0,9.4121,0.3908,2.8802,11.2528,0.5667,15.6541,-0.0087,0.0652,-0.1231,0,1.2476,1.0281,14.133,31.2832,3.7494,4.6626,2.8145,25.0662,77.9595,0.1547,19.8831,1.356,23.6026,0.1267,0.5458,2.33,0.4033,1.4114,0.5947,1.2913,0.8311,0.7979,0,0,29.972,0.1609,0.6367,2.0977,0,0.2259,0,0,0.005,3.7648,0,1.4413,3.8122,22.6731,6.0966,2.6194,71.3655,1.4519,7.8225,7.5485,0,0,0,0.5058,24.069,0,46.2176,2.0573,44.1603,70.3289,12.0347,58.2942,58.2483,126.0305,-12.0307,0,4.5746,4.5746,-0.011,-0.1971,0,0,81.7901,89.7315,14.2743,7.5142,2.3497,198.5063,469.545,4.6498,10.9304,25.9215,83.1913,4.3663,5.4483,13.27
1434,9302015,5.9837,1.0692,29.8048,7.7569,30.8537,0.0065,9.8,11.35,12.19,9.772,1.4314,12.1075,1.7734,26.0476,3.8153,4.1109,0.6559,3.455,0.2908,1.7013,0.0408,-0.0008,2.0028,1.3812,1.3812,1.3812,3.6516,-0.0109,1.005,70.2544,9.8052,3.7736,7.2034,0.1723,0.4598,45.4205,64.6404,6.377,5.029,5.2796,4.9235,8.7514,4.6726,2.7241,2.2586,2.0458,1.8002,0,0.5324,0.3914,0.8266,0.8811,0.1989,4.2534,NULL,0.8809,17.3249,0.3159,17.685,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.1224,0.9711,0,0,24.7144,93.6811,0.4051,14.2574,11.9446,11.5722,11.7776,73.9401,7.3611,0.9069,7.4205,0.4221,0,0.8634,0.2983,153.5,3.7844,0,0,0,0,0,-0.0468,1.1617,3.0695,0.6491,26.5706,0,4.2065,35.0083,52.5582,9.3057,2.4982,0,0,0,0,0,0,0,0,0.2599,0.4873,0,0,0,0,0,0,0,0,0,0,0,0.0065,0,0.0123,0.5518,10.5889,4.928,3.6293,79.5406,0.3583,13.6921,5.2863,3.8338,3.4127,0,0,23.0003,0,38.9383,1.1685,37.7698,48.4255,10.4193,38.0062,45.6749,117.3006,-6.7366,0,0,0,0,0,0,0,101.8464,49.7096,13.9684,8.315,0,192.6137,222.4103,6.2563,9.7588,22.0166,71.5684,2.3719,22.9506,11.35
1438,9302015,0.3814,1.8088,26.2238,4.4276,-5.4141,0.2872,15,25,25.99,0,0,2.1157,0.6164,26.7482,7.7927,3.1197,0.2931,2.8266,0.9449,2.5433,0,0,1.2282,0.9863,0.9863,0.9863,3.122,0.0474,1.109,52.3427,5.0051,2.0959,1.4217,0.2362,0.4983,67.4356,82.2725,4.4895,5.0427,5.015,5.0752,6.2301,4.7762,1.5638,1.222,1.2034,NULL,0.9872,0.3291,0.1605,0.5543,0.6069,NULL,2.4418,NULL,0.4297,7.1958,0,7.1958,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,7.4607,0.1951,0,29.8178,88.7625,0.1964,16.4382,6.5238,20.6887,10.6784,81.0651,0,3.2661,0,0,0.1084,0.0564,0,4.48,6.699,0,-0.01,-0.0499,0,-0.1826,0.8281,0.0564,32.7722,0,23.6712,0.6559,6.699,63.8548,17.2679,9.74,8.6023,NULL,NULL,0,0,0,0,2.8313,0,0.4438,0.4716,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,0,0.0396,0.2475,0,0.0421,0.6585,15.0009,0,5.4624,66.8182,0.2358,6.0454,0.2358,0,0,0,0,29.0205,0,33.7255,1.7544,31.9711,62.2219,9.946,52.2759,54.1273,160.4934,-20.4017,0,0,0,NULL,-0.0499,NULL,0,64.5244,6.3073,6.7842,4.6573,0,105.8289,218.4553,5.1504,14.6178,26.4027,80.7319,0.3332,-14.2702,25
14392,9302015,-0.7465,1.014,41.704,5.5478,17.6465,0.7201,21.3,31.75,32.48,1.6956,0.6309,6.5892,2.4517,15.9199,5.9235,3.9874,0.2865,3.7009,0.4635,1.8558,0,0.133,2.4415,2.1805,1.6114,2.1805,3.8591,-0.0151,0.8453,57.5196,5.9043,3.3477,6.8565,0.2317,0.6101,44.5645,86.4145,8.6922,5.3436,5.1598,5.2806,6.5584,5.2939,2.3394,1.9702,2.4258,1.3717,1.967,0.3365,0.1838,0.6732,0.8403,NULL,1.1147,NULL,0.4546,12.862,0,13.0562,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.718,0,0,36.8502,94.883,0.0107,13.5503,11.1297,18.4066,7.8337,65.6718,0,10.0209,0.7282,1.7179,0.0135,0.6878,0.1304,1.1738,2.1893,0,-0.015,0,0.033,0,-0.2614,0.8182,33.5714,5.0148,15.3497,0.1253,3.9072,53.7718,24.7016,14.4594,7.0672,0,0,0.5089,0.13,0.4065,0,0.9468,0,2.3592,0.2681,0,0,0,0,0.6069,0,0,0,0,0,0,0.7201,0,0.062,0.7201,27.6302,5.5143,10.2246,55.1504,0.5026,11.736,6.0169,11.283,8.729,0,0,36.4714,0,56.3411,1.5855,54.7557,70.6542,6.7093,63.9449,49.3291,87.5544,7.012,0,0,0,0,0,0,0,91.5936,14.8059,10.1282,5.811,0,54.1557,145.238,5.1774,21.3771,11.7868,62.7071,2.9647,14.9652,31.75
14413,9302015,3.6257,1.465,58.0808,2.4771,-4.6712,0.5546,8.92,12.88,13.9,12.5859,1.7613,72.9001,10.2017,126.3858,17.6866,3.634,0.609,3.025,0.4269,2.5702,0.222,0.0455,0.7052,0.4508,0.4508,0.4508,3.1438,0.3173,1.023,66.1033,2.2336,13.093,11.5717,0.3722,0.733,74.4596,68.6383,4.7947,4.809,4.7475,5.2827,6.2036,4.2904,3.2959,2.8169,2.4707,NULL,1.2387,0.702,0.7908,0.8978,0.5937,NULL,2.8917,NULL,0.9193,9.6357,0,10.0353,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,21.0211,0.0838,0,8.5613,92.8515,0.2554,26.0411,7.6059,0,38.9169,83.2835,0.854,6.5493,0,6.6898,0.337,0.5296,0.7085,1.8488,8.7974,0,-0.0232,0,0,2.1595,-0.2794,1.2382,30.3405,1.8271,26.8595,0.3071,15.4872,74.2324,8.383,13.9695,3.2828,0,0,0,0.1141,0,0,4.3483,0,0,0.4888,0,0,0,0,0,0,0,0,0,0,0.0012,0.5534,0,0.0512,0.8605,18.8242,5.4894,10.5951,56.9331,11.8173,22.0836,17.3067,0,0,0,0,9.3404,0,57.5555,0.775,56.7804,64.2028,8.7046,55.4982,70.9695,123.3063,-13.414,0,0,0,0,0,0,0,81.6353,39.3265,5.3284,3.117,0,308.3192,538.8557,4.8309,8.4282,10.666,83.23,0.0532,-10.8158,12.88
14420,9302015,-3.0358,1.8279,0,8.1097,17.6307,3.2739,14.06,22.56,23.84,0,0,15.8207,4.4838,53.718,15.2243,3.5566,0.2036,3.353,0.6833,3.3323,-0.4812,0.0141,1.1994,1.1994,0.7913,1.1994,3.476,-0.5424,2.1138,50.9293,8.4418,14.5581,4.9492,0.4686,1.0357,82.5569,62.1117,3.426,4.9556,5.0252,3.823,7.0396,4.5493,2.4546,2.4546,0.9495,2.5586,0.3163,0.0696,0.0199,0.2404,0.221,NULL,2.1524,NULL,0.2531,0.4918,7.5345,8.0263,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.9311,0,0,45.3378,95.3656,0.2546,5.5588,3.8726,6.5993,43.1353,76.3292,0,9.3293,0,4.9562,0.3201,0,0,0.7804,11.8882,NULL,-0.1533,-4.5898,-0.0044,0,0,0,3.6535,0.1993,37.1249,0.2037,16.8444,57.8265,34.6858,4.8717,2.4749,NULL,NULL,5.9047,0,11.4499,6.1756,13.0573,0.3397,0,0.1263,NULL,NULL,NULL,NULL,12.1218,8.6429,9.7681,0,0.0367,0.4886,0.5652,2.7087,NULL,1.2797,3.7071,3.9983,1.9072,1.3928,58.3465,3.9641,4.4069,5.8713,29.4902,24.4654,0,0.0441,42.826,0,43.8569,5.4098,38.4472,58.8884,9.7957,49.0927,56.8039,129.5209,-12.947,0,0.3157,0.3157,NULL,-0.0497,-15.4797,0,68.7602,77.272,8.4418,8.4084,0.3009,181.6769,193.774,6.0726,13.977,15.6134,74.7795,1.5498,12.1225,22.56
14445,9302015,5.8993,1.1709,8.1818,8.1814,21.9823,0.8451,11.13,11.99,13.26,36.7957,5.0722,139.2292,19.1923,314.4357,43.3441,4.571,0.373,4.198,0.4001,1.925,0.4069,0,2.2662,1.1935,1.1935,1.1935,4.3885,0.0374,2.4521,86.5623,9.7777,9.324,11.9159,0.2961,0.458,41.866,62.7863,5.5766,4.9907,4.8933,4.8085,6.152,5.1297,4.1209,2.9879,NULL,NULL,0.0161,0.4793,0.249,0.9024,0.6582,0,0,NULL,0.4789,18.7309,0,20.0318,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0819,3.814,0.1814,0,5.5405,93.2541,0.1002,14.1853,9.639,0.0698,32.8876,88.2044,0,0,0,12.9306,0.0499,0.7565,5.9184,2.9195,23.1189,0,0.2777,-0.0317,0,0.0865,-0.1089,6.6749,12.7289,0.8197,19.2344,2.4001,36.0495,77.0878,12.119,8.854,1.0235,0,0,1.0419,0,0.5222,0,0.0249,0.0331,0.5123,0.1098,0,0,0,0,0,0,1.4825,0,0,0,0.0051,0.8399,0,0.0118,0.9542,9.9223,0.5109,0.4434,83.1102,1.0417,10.3687,1.5526,0,0,0,0,5.0435,0,31.3506,1.2967,30.0539,53.1137,12.3272,40.7865,53.6216,171.0387,-22.2711,0,0,0,0,-0.0494,0,4.5304,98.3657,66.4361,10.649,8.0476,0,418.3698,549.5789,4.8946,11.0348,28.4156,81.2957,3.0072,5.5861,11.99
14492,9302015,9.6434,1.7948,64.8453,3.8298,12.8907,0.5911,9.4,10.95,11.84,22.788,2.8574,99.6277,12.4923,208.3333,26.1228,4.2858,0.4686,3.8172,0.6286,3.1248,0.1263,0,1.1947,1.1631,0.7885,1.1631,4.0902,0.077,0.9433,79.9778,4.2791,4.1808,11.6006,0.4717,0.8583,70.2868,49.6072,2.8636,5.1342,5.1987,4.9913,4.7853,4.8667,2.0615,1.6774,1.3009,1.2233,0.2472,0.5342,0.1592,1.092,1.0018,0,2.0888,NULL,0.6643,10.222,7.3268,17.6021,0,0,0,0,100,100,0,0,0.0067,3.7396,1.454,0,7.9298,91.816,0.0639,17.9944,13.8954,9.1624,13.4078,83.3179,0,5.8198,0,7.3216,0.0838,2.3321,1.2022,2.1604,12.7887,0,0.375,0,0,0,0.3641,3.5343,15.1619,0.4952,31.3983,1.7777,20.1103,71.9826,10.9006,13.2718,3.6989,0,0,0,1.016,2.0757,0.1697,1.107,0.2854,0,0.3104,0,0,0,0,0.7203,0.2619,4.5707,0,0,0,0.1545,0.4366,0,0.2883,0.6798,13.2352,3.8563,4.4916,73.9342,10.4238,16.7318,14.2801,0.8719,0.0926,0,0.2334,7.6583,0,52.3932,6.7919,45.6013,63.2521,15.0705,48.1816,51.9204,99.0975,0.4728,0,2.4926,2.4926,0,0,0,0,93.9257,57.6216,12.1723,4.1096,2.4841,436.509,573.0015,5.6105,9.5423,26.9298,81.3898,1.928,2.1754,10.95
14508,9302015,-12.3907,1.2375,29.064,4.3938,-5.5955,0,10.44,15.52,16.78,10.8376,2.023,127.0939,23.7241,167.1226,31.1961,3.9351,0.1021,3.833,0.1622,2.3528,0.1702,0,1.4722,1.2195,0.9716,1.2195,4.2082,0.2392,1.544,62.5407,8.31,0,1.2351,0.1782,0.9371,58.891,63.383,4.9804,5.2894,5.2044,4.7258,6.6072,5.1761,2.9888,2.3711,1.4834,3.538,0.6954,0.1742,0.1024,0.3914,0.4228,0,0.7984,NULL,0.1854,0,0,0.4541,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,5.1798,1.8823,0,22.5441,92.0018,0,35.1209,19.9719,13.3839,7.054,88.218,0,0.8451,0.1813,20.7167,0.2458,2.0903,0.9567,NULL,9.6321,0,0,0,0,1.729,-0.5082,3.047,2.4013,0,20.0407,0.1237,30.3488,55.9615,11.8079,14.1644,1.2446,0,0,0,0,0,0,0,0,0,0.3831,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0049,0,4.7324,0,3.157,80.3151,2.7693,17.5396,2.7693,0,0,0,0,21.526,0,50.495,0,50.495,65.0892,0.1637,64.9255,76.1263,150.7601,-25.6313,0,0,0,0,0,0,0,70.8993,81.7536,11.7148,5.7573,0,256.0896,282.415,5.3672,10.6503,10.5973,86.1279,2.0901,-12.5178,15.52
14521,9302015,0.7703,1.5025,89.3176,1.0682,11.6578,1.0819,9.11,12.28,13.54,13.6504,2.0688,71.854,10.89,107.8211,16.341,3.7453,0.5113,3.234,0.4786,2.3594,0.1594,0.0102,1.204,0.9914,0.7826,0.9914,3.3608,0.1167,1.8008,64.9025,1.1589,8.1651,2.6301,0.2523,0.6046,63.5496,73.1361,4.8373,4.7022,4.6203,4.6158,5.9911,4.5737,2.5505,2.0216,1.2695,1.5876,0.2339,0.4229,0.2195,0.8113,0.8001,0.3583,4.0192,NULL,0.6768,11.5033,0,11.9413,0,0,0,0,100,100,0,0,0.0798,4.0156,0.11,0,25.1273,93.8177,0.2502,20.054,15.1905,16.7912,7.7872,83.6258,1.0176,5.8681,0,8.1173,0.1331,0.548,1.6591,4.1162,5.181,0,0.0113,0.5086,-0.0063,0.4036,0.1072,2.2071,16.5372,0.7755,27.0777,0.7856,13.2982,59.9058,25.0362,11.4526,1.8739,0.8276,0,0.5083,0.4311,3.3879,0.867,0.3169,0.3306,0,0.5379,2.9666,0,0,0,0.7173,0.1608,5.2437,1.3578,1.9872,0.1212,0.6444,0.4375,0,0.3011,1.2875,17.0374,1.6785,9.1695,70.8111,6.7089,19.1507,8.3874,2.4993,2.3822,0,0.0497,24.5443,0,58.7266,1.1817,57.5449,69.8809,7.0746,62.8063,59.2243,100.8476,-0.4977,0,0.5471,0.5471,0,-0.031,0.853,1.3766,77.2887,21.0978,10.849,2.6115,0.5383,274.3724,401.506,4.7128,9.0756,21.4279,80.3613,2.3751,5.858,12.28
14522,9302015,5.9335,1.5206,15.9817,1.7065,-2.0784,1.0488,11.02,15.31,16.05,7.2723,1.3377,33.2668,6.1193,55.5339,10.2153,4.0065,0.5086,3.4979,0.4223,3.0877,0.3759,0,0.4566,0.2863,0.2863,0.2863,3.7681,0.3523,0.8481,61.1804,2.1998,4.3176,14.182,0.7217,0.8453,78.7628,60.8089,4.0692,4.9585,4.8909,4.6714,6.3342,4.8166,3.3167,2.8226,1.1812,2.4,1.4778,0.6573,0.6769,0.7938,0.5932,NULL,0.3634,NULL,0.6498,8.7313,0,8.7313,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1.7574,2.1065,29.8136,0,92.1882,0.0492,10.8795,22.5444,35.6955,9.2118,87.9103,0,1.0938,0,4.5164,0.4374,1.3657,0.0107,1.1516,4.1895,0,0.1106,0.2764,0,1.528,0.5593,1.3763,15.8263,0.2545,26.0984,0,8.7059,52.0069,21.637,18.5754,7.659,0,0,0.1227,1.6929,0.5718,0.563,3.0468,3.7394,0.5429,2.2355,0,0,0,0,0,0.591,1.0616,0.539,1.2071,1.744,0.3124,0.7364,0,1.5376,1.1059,10.0588,0,2.1091,79.3937,0.2535,17.4742,0.2535,0,0,0,0,0,28.2033,44.3128,0.2568,44.056,63.4692,1.9178,61.5514,78.9273,178.1138,-34.6144,0,0,0,0,0,0.5329,0,69.5435,0,2.6183,1.7065,0,195.0541,285.3322,4.8293,10.7953,9.0356,87.3668,0.5435,-4.7054,15.31
14556,9302015,-1.6065,1.5384,37.7095,3.4584,9.0487,0.3347,8.67,16.5,17.47,0.754,0.1461,13.4621,2.6077,43.4025,8.4074,3.7338,0.4537,3.2801,0.2364,2.4573,0.0095,0,1.0496,0.7149,0.6825,0.6825,3.494,0.0556,1.0741,47.5655,5.0379,5.6393,10.8682,0.3145,0.6043,69.8794,67.2483,4.2719,5.5256,5.7233,5.2803,6.3052,4.9534,2.9558,2.327,1.8056,0,1.4596,0.3893,0.1874,0.5858,0.7673,0.3466,3.053,NULL,0.5489,5.9122,0,6.0878,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,11.5501,0.2837,36.4789,0,93.1015,0.5433,8.5608,19.9752,7.1037,17.5075,83.3328,2.6178,5.0314,0,3.8368,0.0684,0,0.1526,NULL,3.8209,0,0.2084,-0.1661,0,0,0,0.1526,32.543,0,15.2954,0,7.6576,55.6486,18.1736,19.7752,6.0791,0,0,1.0539,1.0933,0,7.2192,0,0,0.1528,0.3566,NULL,NULL,0,0,0,0,0,24.2274,0,0,0.3347,0,NULL,1.0224,1.4117,14.8764,4.3599,5.4221,66.9627,3.7557,20.7096,8.1156,0,0,1.7557,0,0,33.7571,55.8435,5.4674,50.376,66.8105,10.7418,56.0688,52.5472,94.0973,3.2963,19.9568,0,19.9568,0,0,-0.3315,0,57.5182,50.1019,8.0878,3.4584,0,126.4373,286.6792,6.0468,8.4992,24.9065,78.0537,5.2795,-1.4331,16.5
